name,url,id,rating_score,review_count,address
Khách sạn Kay Han Riverfront Đà Nẵng (Kay Han Riverfront Hotel Da Nang),https://www.agoda.com/vi-vn/kay-hotel-danang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=2&los=6&searchrequestid=2279a85f-97b2-4921-a840-d4b8c8d4d5cd,299864,8.8,330.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 0,4 km"
Biệt thự Animor green home Đà Nẵng (Animor green home villa Danang),https://www.agoda.com/vi-vn/animor-green-home/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=2279a85f-97b2-4921-a840-d4b8c8d4d5cd,4911184,8.5,604.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km"
Stars Central Đà Nẵng (Stars Central Danang),https://www.agoda.com/vi-vn/stars-hotel-h8961861/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=2279a85f-97b2-4921-a840-d4b8c8d4d5cd,58687863,7.7,348.0,"Hải Châu, Đà Nẵng - Nội thành"
Khách sạn Lavencos Đà Nẵng (Lavencos Hotel DaNang - Khách sạn Lavencos Đà Nẵng),https://www.agoda.com/vi-vn/lavencos-hotel-danang-khach-s-n-lavencos-da-n-ng/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=9&los=6&searchrequestid=2279a85f-97b2-4921-a840-d4b8c8d4d5cd,31045972,8.5,585.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 3,2 km"
Avenis Hotel,https://www.agoda.com/vi-vn/avenis-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=3&los=6&searchrequestid=2279a85f-97b2-4921-a840-d4b8c8d4d5cd,20062022,8.7,287.0,"Xuân Hà, Đà Nẵng - cách trung tâm 4,3 km"
Khách sạn & Căn hộ Zuka (Zuka Hotel & Apartment),https://www.agoda.com/vi-vn/zuka-hotel-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=2279a85f-97b2-4921-a840-d4b8c8d4d5cd,39897029,7.7,933.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km"
Khách sạn Palazzo bãi biển Đà Nẵng (Palazzo Da Nang Beach Hotel),https://www.agoda.com/vi-vn/palazzo-3-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=2&los=6&searchrequestid=2279a85f-97b2-4921-a840-d4b8c8d4d5cd,6781310,8.5,812.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,7 km"
Khách sạn MiAn Đà Nẵng - Hồ bơi vô cực (MiAn Hotel Danang - Infinity Pool),https://www.agoda.com/vi-vn/mian-hotel-danang-h56389046/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=1&los=6&searchrequestid=2279a85f-97b2-4921-a840-d4b8c8d4d5cd,64356600,9.2,816.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,4 km"
Khách sạn MaxHome (MaxHome Hotel),https://www.agoda.com/vi-vn/sh-europa-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=4&los=6&searchrequestid=2279a85f-97b2-4921-a840-d4b8c8d4d5cd,1637585,8.1,819.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km"
Nhà của Elly (Nha cua Elly),https://www.agoda.com/vi-vn/nha-cua-elly/hotel/all/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=6&los=6&searchrequestid=2279a85f-97b2-4921-a840-d4b8c8d4d5cd,15850263,8.5,161.0,"Hòa Vang, Đà Nẵng - cách trung tâm 5,6 km"
Courtyard by Marriott Đà Nẵng Han River (Courtyard by Marriott Danang Han River),https://www.agoda.com/vi-vn/courtyard-danang-han-river/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=-1&los=6&searchrequestid=2279a85f-97b2-4921-a840-d4b8c8d4d5cd,73809693,9.1,573.0,"Hải Châu, Đà Nẵng - Nội thành"
Căn hộ & Khách sạn Suri Đà Nẵng (Suri Apartment & Hotel Danang),https://www.agoda.com/vi-vn/oyo-489-suri-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=2279a85f-97b2-4921-a840-d4b8c8d4d5cd,10537076,8.3,124.0,"Hòa Hải, Đà Nẵng - cách trung tâm 10,4 km"
Khách sạn căn hộ Capecia Đà Nẵng (Capecia Danang Hotel - Apartment),https://www.agoda.com/vi-vn/khach-san-capella-da-nang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=1&los=6&searchrequestid=2279a85f-97b2-4921-a840-d4b8c8d4d5cd,16484578,8.8,933.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,5 km"
Khách sạn New Sky (New Sky Hotel),https://www.agoda.com/vi-vn/new-sky-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=2279a85f-97b2-4921-a840-d4b8c8d4d5cd,50598466,7.4,314.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,9 km"
Khách sạn Cocorico Đà Nẵng Beach (Cocorico Da Nang Beach Hotel),https://www.agoda.com/vi-vn/cocorico-da-nang-beach-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=4&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,73992229,8.6,559.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,4 km"
Khách sạn Grand Sea Đà Nẵng (Grand Sea Hotel Danang),https://www.agoda.com/vi-vn/grand-sea-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,1192219,8.1,846.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km"
Khách sạn Happy Day Đà Nẵng (Happy Day Hotel Danang),https://www.agoda.com/vi-vn/happy-day-hotel-danang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=a1cec375-e094-4403-aeb7-027677997302,61631190,8.8,978.0,"Hải Châu, Đà Nẵng - Nội thành"
Khách Sạn & Căn Hộ Roliva Đà Nẵng (Roliva Hotel & Apartment Danang),https://www.agoda.com/vi-vn/roliva-hotel-apartment-danang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=9&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,6953022,8.3,735.0,"An Hải Bắc, Đà Nẵng - cách trung tâm 1,0 km"
Khách sạn & Căn hộ Bullani-Sabi (Bullani-Sabi Hotel & Apartment),https://www.agoda.com/vi-vn/bullani-sabi-hotel-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=5&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,80186709,9.4,157.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,6 km"
Khách Sạn Căn Hộ La Maison Des Delices (La Maison Des Delices Hotel Apartment),https://www.agoda.com/vi-vn/la-maison-des-delices-hotel-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,12668879,9.1,981.0,"Hải Châu, Đà Nẵng - cách trung tâm 1,3 km"
Purama Resort - Biệt thự biển Đà Nẵng có hồ bơi riêng (Purama Resort _ Danang Beach Villa With Private Pool ),https://www.agoda.com/vi-vn/furama-resort-4-bedrooms/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=a1cec375-e094-4403-aeb7-027677997302,37663187,9.0,288.0,"Hòa Hải, Đà Nẵng - cách trung tâm 3,9 km"
Corgi House Beachstay Đà Nẵng (Corgi House Beachstay Danang),https://www.agoda.com/vi-vn/corgi-house-beachstay-danang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=1&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,59913728,8.9,114.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km"
Khách sạn Royal Ocean (Royal Ocean Hotel),https://www.agoda.com/vi-vn/royal-family-hotel-da-nang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,782158,8.1,860.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km"
Căn hộ Q Đà Nẵng (Q-Apartment Da Nang),https://www.agoda.com/vi-vn/q-apartment-da-nang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=2&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,59237813,8.3,648.0,"Hải Châu, Đà Nẵng - Nội thành"
Khách sạn Dầu Khí Đà Nẵng (Danang Petro Hotel),https://www.agoda.com/vi-vn/danang-petro-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,297674,7.9,509.0,"Hải Châu, Đà Nẵng - Nội thành"
KHÁCH SẠN ADELA BOUTIQUE (ADELA BOUTIQUE HOTEL),https://www.agoda.com/vi-vn/adela-boutique-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,16300948,8.8,726.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km"
Khách sạn Minh Toàn Athena (Minh Toan Athena Hotel),https://www.agoda.com/vi-vn/minh-toan-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,73275,7.8,266.0,"Hải Châu, Đà Nẵng - cách trung tâm 1,2 km"
Tru by Hilton Trung tâm thành phố Đà Nẵng (Tru by Hilton Da Nang City Centre),https://www.agoda.com/vi-vn/sojo-hotel-da-nang-h65685116/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,70410096,8.8,330.0,"Hải Châu, Đà Nẵng - cách trung tâm 1,9 km"
Danang Han River Hotel,https://www.agoda.com/vi-vn/danang-han-river-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,1161258,8.5,167.0,"Hải Châu, Đà Nẵng - Nội thành"
"Signature by M Village Danang Heritage, Một nơi lưu trú sang trọng hiện đại (Signature by M Village Danang Heritage, A modern luxury stay)",https://www.agoda.com/vi-vn/signature-by-m-village-da-n-ng-heritage/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=-1&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,63121640,9.2,819.0,"Hải Châu, Đà Nẵng - Nội thành"
Khách sạn Harbor Sea View Đà Nẵng (Harbor Sea View Hotel Danang),https://www.agoda.com/vi-vn/harbor-sea-view-hotel-danang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,64088373,7.8,293.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,9 km"
"Khách sạn Công Đoàn Thanh Bình, Đà Nẵng (Cong Doan Thanh Binh Hotel Danang)",https://www.agoda.com/vi-vn/cong-doan-thanh-binh-hotel-danang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=6&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,298973,8.1,136.0,"Xuân Hà, Đà Nẵng - cách trung tâm 0,6 km"
"Chung cư 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Mỹ (SEN Boutique Villa Apartment)",https://www.agoda.com/vi-vn/sen-boutique-villa-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,5831386,8.5,299.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,4 km"
Khách sạn & Spa Phụng Thuỷ (Phụng Thuỷ Hotel & Spa),https://www.agoda.com/vi-vn/ph-ng-thu-hotel-spa/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=fa1846e8-a2a5-497e-9a24-d0bd1cdb1b40,61619126,8.3,324.0,"An Hải Bắc, Đà Nẵng - cách trung tâm 1,0 km"
